index;x;y;z
359;-1.199638;-0.013657;-0.188336
360;-1.001348;0.006020;-0.195511
361;-0.840410;0.185757;-0.227535
362;-0.703987;0.785118;-0.176197
363;-0.414997;1.085174;-0.338720
364;-0.084226;1.150366;-0.508168
365;0.458178;1.072294;-0.513361
366;0.842959;0.836590;-0.301225
367;0.892902;0.658620;-0.161353
368;0.786255;0.558461;-0.154151
369;0.762969;0.564961;-0.145521
370;0.832449;0.631786;-0.177705
371;0.811755;0.667399;-0.127722
372;0.790086;0.640547;-0.068611
373;0.632095;0.752339;-0.057787
374;0.569636;0.592362;-0.214622
375;0.179625;0.655873;-0.152523
376;-0.073159;0.564886;0.061704
377;-0.196826;0.378587;0.160104
378;-0.336798;0.284391;0.108795
379;-0.481251;0.281810;0.043127
380;-0.659062;0.133996;-0.100593
381;-0.838900;-0.040556;-0.223818
382;-0.948469;-0.095238;-0.203998
383;-1.023303;-0.143771;-0.111365
384;-1.055162;-0.129253;-0.086725
385;-0.985358;-0.146775;-0.104556
386;-0.948581;-0.049950;-0.126390
387;-0.858320;-0.168006;-0.063869
388;-0.831672;0.034664;0.027404
389;-0.646770;0.444369;-0.057944
390;-0.325358;0.884753;-0.175129
391;0.092074;0.822891;-0.218360
392;0.458118;0.675728;-0.175979
393;0.570806;0.482761;-0.096430
394;0.743985;0.446128;0.017939
395;0.807720;0.570164;0.071110
396;0.861956;0.552284;0.043624
397;0.884290;0.656313;-0.024870
398;0.864462;0.632631;-0.079132
399;0.606594;0.791185;-0.036002
400;0.549557;0.580550;-0.117130
401;0.511445;0.412983;-0.231329
402;0.231327;0.456571;-0.261636
403;-0.014003;0.499585;-0.166788
404;-0.229276;0.550467;-0.157536
405;-0.469273;0.400153;-0.248390
406;-0.657170;0.231353;-0.252088
407;-0.697194;0.173144;-0.216747
408;-0.825438;0.078663;-0.216430
409;-0.958033;-0.168879;-0.144194
410;-0.952973;-0.258302;-0.107636
411;-0.960869;-0.258326;-0.221419
412;-1.150540;-0.039840;-0.312426
413;-1.054746;0.011263;-0.424039
414;-1.024836;0.067924;-0.372762
415;-0.848371;0.195220;-0.169550
416;-0.733354;0.555054;-0.117488
417;-0.418812;0.751707;-0.285825
418;-0.124248;0.805890;-0.510779
419;0.145686;0.922166;-0.512144
420;0.483105;0.964606;-0.344503
421;0.803037;0.819550;-0.168263
422;0.924497;0.665491;-0.084549
423;1.075847;0.637885;-0.027947
424;1.156315;0.568743;-0.068443
425;1.098278;0.625319;-0.111052
426;0.986729;0.683247;-0.110958
427;0.753869;0.709519;-0.168360
428;0.386630;0.793794;-0.220155
429;0.075541;0.774318;-0.165353
430;-0.192934;0.781378;-0.050884
431;-0.366789;0.653820;-0.065542
432;-0.576015;0.372990;-0.134534
433;-0.747568;0.186685;-0.150289
434;-0.874112;0.095046;-0.178492
435;-0.995921;-0.005115;-0.252762
436;-1.054887;-0.129256;-0.225683
437;-1.141130;-0.153413;-0.185758
438;-1.192286;-0.179927;-0.147490
439;-1.280455;0.009953;-0.072105
440;-1.146373;-0.082981;-0.159783
441;-0.976351;-0.060606;-0.212618
442;-0.835302;0.391272;-0.157871
443;-0.554658;0.911607;-0.175829
444;-0.299390;1.131637;-0.333636
445;0.021333;1.107234;-0.422903
446;0.402846;1.061592;-0.295827
447;0.683024;0.874018;-0.135988
448;0.851679;0.820021;0.060399
449;0.995683;0.709597;0.152980
450;0.975953;0.648073;0.201214
451;0.937899;0.645089;0.203898
452;0.996320;0.654576;0.214629
453;0.828078;0.825741;0.185688
454;0.607912;0.779141;0.082205
455;0.402020;0.659519;-0.072808
456;-0.062061;0.709962;-0.020527
457;-0.264887;0.594260;0.071589
458;-0.498211;0.598859;0.045601
459;-0.515132;0.388034;-0.223375
460;-0.552446;0.180362;-0.338172
461;-0.657000;0.019036;-0.269055
462;-0.746872;-0.014719;-0.099990
463;-0.871915;-0.131131;-0.024256
464;-0.948688;-0.089598;-0.108564
465;-1.203877;-0.139248;-0.279968
466;-1.220592;-0.095569;-0.254038
467;-1.089724;0.025062;-0.192438
468;-0.953647;-0.127882;-0.231334
469;-0.799882;0.158281;-0.145550
470;-0.575952;0.545374;-0.136043
471;-0.366700;0.854699;-0.226166
472;-0.165306;0.971980;-0.390672
473;0.232268;0.841245;-0.390116
474;0.500075;0.792339;-0.247336
475;0.720877;0.629908;-0.095344
476;0.835783;0.698461;-0.011385
477;0.931567;0.590009;0.014819
478;0.961014;0.614342;0.067083
479;1.013344;0.608045;0.037572
480;0.906014;0.850834;0.067738
481;0.860179;0.737489;-0.056111
482;0.492390;0.636565;-0.207976
483;0.084195;0.666834;-0.079430
484;-0.104439;0.574022;0.085233
485;-0.335264;0.597024;0.108644
486;-0.375839;0.408467;-0.149235
487;-0.479506;0.202973;-0.319961
488;-0.646805;0.101267;-0.285463
489;-0.715642;0.048330;-0.167707
490;-0.836129;-0.031156;-0.124812
